"id","genotype","sex","exp_type","shock_color","shock_arm","treatment","replicates","ZT0","ZT","starting_arm","starting_color","frac_time_on_shocked","frac_time_on_shockArm","frac_time_on_neutral_left","frac_time_on_neutral_right","left_handedness","first_half_left_handedness","second_half_left_handedness","activity","first_half_activity","second_half_activity","activity_shock","activity_noShock","activity_shock_color","first_half_activity_shock_color","second_half_activity_shock_color","activity_noShock_color","first_half_activity_noShock_color","second_half_activity_noShock_color","total_choices","correct_choices","incorrect_choices","first_half_total_choices","first_half_correct_choices","first_half_incorrect_choices","analysis_time","bias_frac_time_on_shocked","bias_left_handedness","bias_activity","bias_activity_shock","bias_activity_noShock","bias_activity_shock_color","bias_activity_noShock_color","bias_total_choices","bias_correct_choices","bias_incorrect_choices","bias_analysis_time","post_frac_time_on_shocked","post_left_handedness","post_first_half_left_handedness","post_second_half_left_handedness","post_activity","post_activity_shock","post_activity_noShock","post_activity_shock_color","post_activity_noShock_color","post_total_choices","post_correct_choices","post_incorrect_choices","post_first_half_total_choices","post_first_half_correct_choices","post_first_half_incorrect_choices","post_analysis_time","group","group_sex","folder","experiment_date","second_half_total_choices","second_half_correct_choices","second_half_incorrect_choices","post_second_half_total_choices","post_second_half_correct_choices","post_second_half_incorrect_choices","handedness_change","post_handedness_change","experiment_by","head_scanned","abs_dev","abs_dev_sex","ls"
58,"dgrp26","male","operant_place","green","L","noShock",2,"11:00:00","13:50:47","R","B",0.285590706870984,0.285590706870984,0.360603064755314,0.149777558082056,0.147058823529412,0.257142857142857,0.0303030303030303,1.23461725770306,1.24825041541244,1.2231042185801,NA,1.23461725770306,1.08994759845814,1.02370724589879,1.36139364399872,1.12580636494852,1.10228328174484,1.14831489669152,58,36,22,27,17,10,1200,0.336769759450172,-0.285714285714286,1.63680646794372,NA,1.63680646794372,1.45212804657852,1.6343416456821,15,9,6,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_noShock","dgrp26_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_noShock/male",20230225,31,19,12,NA,NA,NA,0.226839826839827,NA,"riddha",FALSE,0.00270350324416069,0.0107802421410769,-1.94598457327615
59,"dgrp26","male","operant_place","green","M","noShock",2,"11:00:00","13:50:47","R","B",0.280523974295601,0.280523974295601,0.32501235788433,0.172145328719723,0.189189189189189,0.0555555555555556,0.31578947368421,1.33958017626659,1.22932847221472,1.44142203793688,NA,1.33958017626659,1.12007282565933,1.0105212166056,1.55805506548592,1.19209848191999,1.32342063999536,1.06773771134531,63,40,23,24,17,7,1200,0.22766323024055,0.428571428571429,0.93657113566386,NA,0.93657113566386,0.823249334694331,0.667704505857669,8,5,3,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_noShock","dgrp26_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_noShock/male",20230225,39,23,16,NA,NA,NA,0.260233918128655,NA,"riddha",FALSE,0.00777023581954378,0.01584697471646,0.938012573171674
60,"dgrp26","male","operant_place","green","R","noShock",2,"11:00:00","13:50:47","L","B",0.503089471082551,0.503089471082551,0.139273356401384,0.228497281265447,-0.772151898734177,-0.736842105263158,-0.804878048780488,1.55387884139577,1.49509663663244,1.6135599393803,NA,1.55387884139577,0.90998258830663,0.882812420957917,0.954162273675901,1.53035300674526,1.61826193170488,1.30615069139013,68,45,23,30,20,10,1200,0.402920962199313,-0.294117647058824,1.98256439083163,NA,1.98256439083163,1.58907777537979,1.6367600336743,19,11,8,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_noShock","dgrp26_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_noShock/male",20230225,38,25,13,NA,NA,NA,0.0680359435173301,NA,"riddha",FALSE,0.214795260967406,0.20671852207049,2.33170816429123
61,"dgrp26","male","operant_place","green","L","noShock",2,"11:00:00","13:50:47","X",NA,0.249258526940188,0.249258526940188,0.27928818586258,0.27990608007909,-0.239263803680982,-0.370786516853933,-0.0810810810810811,2.89215227005164,3.08965871882148,2.67582305216772,NA,2.89215227005164,2.60691407757362,2.63091994955589,2.62225232098176,1.9029667467836,2.03838898846701,1.80640685819525,141,88,53,66,39,27,1200,0.2053264604811,-0.428571428571428,2.54941356173188,NA,2.54941356173188,2.08038766748964,1.98070329419197,22,15,7,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_noShock","dgrp26_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_noShock/male",20230225,75,49,26,NA,NA,NA,0.289705435772852,NA,"riddha",FALSE,0.0390356831749565,0.0471124220718728,-0.57843233529914
62,"dgrp26","male","operant_place","green","M","noShock",2,"11:00:00","13:50:47","R","B",0.26038062283737,0.26038062283737,0.279411764705882,0.261245674740484,-0.355371900826446,-0.28,-0.408450704225352,2.161288954428,1.87472378871824,2.45774099895587,NA,2.161288954428,1.73664509316828,1.6807542746257,1.87101024561764,1.82417491469646,1.60225432166138,1.99381749643984,99,65,34,32,22,10,1200,0.150343642611684,-0.692307692307692,1.756331811118,NA,1.756331811118,0.700806721001675,1.71690811545651,17,12,5,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_noShock","dgrp26_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_noShock/male",20230225,67,43,24,NA,NA,NA,0.128450704225352,NA,"riddha",FALSE,0.0279135872777742,0.0359903261746904,2.30514346667374
63,"dgrp26","male","operant_place","green","R","noShock",2,"11:00:00","13:50:47","L","B",0.393722194760257,0.393722194760257,0.172639644092931,0.293499752842313,-0.185840707964602,-0.081967213114754,-0.307692307692308,2.08169841171545,2.18838573134299,1.97355525320997,NA,2.08169841171545,1.29121690214513,1.39058995512642,1.15998836367633,1.60934435501999,1.75452838897396,1.29315063292995,98,61,37,42,27,15,1200,0.43250214961307,-0.5,0.957443644512353,NA,0.957443644512353,0.78744887772837,0.934713014908362,8,6,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_noShock","dgrp26_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_noShock/male",20230225,56,34,22,NA,NA,NA,0.225725094577554,NA,"riddha",FALSE,0.105427984645113,0.0973512457481964,2.12539321236211
64,"dgrp26","male","operant_place","green","L","noShock",2,"11:00:00","13:50:47","X",NA,0.300790904597133,0.300790904597133,0.29757785467128,0.277187345526446,-0.333333333333333,-0.391304347826087,-0.268292682926829,3.13061497414529,3.23723888719359,2.98756962755248,NA,3.13061497414529,2.07134018952487,2.14166816259575,1.79340625501125,1.89973123242522,1.93368304170465,1.7500766166089,153,94,59,68,40,28,1200,0.29553264604811,-0.44,3.07476553382768,NA,3.07476553382768,2.2189173925849,2.10130533655043,26,17,9,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_noShock","dgrp26_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_noShock/male",20230225,85,54,31,NA,NA,NA,0.123011664899258,NA,"riddha",FALSE,0.0124966944819886,0.00441995558507235,-0.00267751087079715
1,"dgrp26","female","operant_place","green","L","shock",1,"11:00:00","13:50:47","L","G",0.52619871478003,0.52619871478003,0.246539792387543,0.0900889767671775,-0.111111111111111,0,-0.227272727272727,1.7366494136867,1.72658053036553,1.74222488164011,1.20879289597893,2.12469837018995,1.04380879637103,1.05536105118018,1.07436171788703,1.63934069760393,1.68784978819811,1.50036933311901,79,44,35,32,18,14,1200,0.261802575107296,-0.111111111111111,2.05641444753962,NA,2.05641444753962,1.27346992011557,1.72522575602165,18,11,7,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/female",20230225,47,26,21,NA,NA,NA,0.227272727272727,NA,"riddha",FALSE,0.237904504664885,0.245981243561802,1.50059998470238
2,"dgrp26","female","operant_place","green","M","shock",1,"11:00:00","13:50:47","M","G",0.993450321304993,0.993450321304993,0,0,NA,NA,NA,0.152802341008946,0.207690662577318,0.100794146314943,0.152533160710364,NA,0.137872169150125,0.17861618262098,0.100794146314943,0.155494921449854,0.155494921449854,NA,1,0,1,1,0,1,1200,0.319862424763543,1,1.30170718250464,NA,1.30170718250464,1.02303384295371,1.06447924197953,10,6,4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/female",20230225,0,0,0,NA,NA,NA,NA,NA,"riddha",FALSE,0.705156111189848,0.713232850086764,NA
3,"dgrp26","female","operant_place","green","R","shock",1,"11:00:00","13:50:47","R","G",0.37864557587741,0.37864557587741,0.270514087988136,0.0632723677706377,-0.0847457627118644,-0.0625,-0.076923076923077,1.10098302135656,1.18919955594861,1.01614546036437,0.877346573793039,1.06675224759519,0.72135083996233,0.634054730159043,0.877113885607282,1.02535071198415,1.28433764800901,0.799351594443118,51,29,22,34,20,14,1200,0.355116079105761,0,2.0937232648579,NA,2.0937232648579,1.35810409572335,1.75234784349941,17,10,7,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/female",20230225,17,9,8,NA,NA,NA,0.014423076923077,NA,"riddha",FALSE,0.0903513657622654,0.0984281046591816,1.35667266715558
4,"dgrp26","female","operant_place","green","L","shock",1,"11:00:00","13:50:47","L","G",0.108749382105783,0.108749382105783,0.201186356895699,0.440558576371725,-0.212121212121212,-0.368421052631579,0,0.624206752757921,0.753202135215342,0.505276188702546,1.0250773627206,0.530012585090746,0.961086122790085,0.961086122790085,NA,0.501220647156434,0.558602285492548,0.45495253503956,26,17,9,20,14,6,1200,0.101374570446735,-0.384615384615385,1.65826860251867,NA,1.65826860251867,1.30337823653436,1.27703808363407,14,11,3,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/female",20230225,6,3,3,NA,NA,NA,0.368421052631579,NA,"riddha",FALSE,0.179544828009361,0.171468089112445,-3.96687822680189
5,"dgrp26","female","operant_place","green","M","shock",1,"11:00:00","13:50:47","L","B",0.0965150766188829,0.0965150766188829,0.186974789915966,0.530153237765695,0,0.333333333333333,-0.272727272727273,0.567025335841223,0.62322341827372,0.508735370139446,0.757845269752404,0.495875826275774,0.685373311773754,0.685373311773754,NA,0.455217352996489,0.463776684888612,0.430315682136362,21,14,7,9,5,4,1200,0.333333333333333,0.5,1.0981175732525,NA,1.0981175732525,0.895265381176806,0.832076878799021,9,6,3,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/female",20230225,12,9,3,NA,NA,NA,0.606060606060606,NA,"riddha",FALSE,0.191779133496262,0.183702394599345,-1.70220060236491
6,"dgrp26","female","operant_place","green","R","shock",1,"11:00:00","13:50:47","X",NA,0.0406574394463668,0.0406574394463668,0.694389520514088,0.215768660405339,0.0909090909090909,0.111111111111111,0,0.469466485405143,0.552929384198198,0.367648215214074,1.18850017204169,0.423268710379066,0.91308770832389,0.91308770832389,NA,0.400711370507671,0.48286760538081,0.325796493950984,12,8,4,8,6,2,1200,0.290378006872852,-0.333333333333333,0.845382344965166,NA,0.845382344965166,0.814621775774671,0.507524511516827,8,5,3,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/female",20230225,4,2,2,NA,NA,NA,0.111111111111111,NA,"riddha",FALSE,0.247636770668778,0.239560031771861,-1.12694979581029
7,"dgrp26","female","operant_place","green","L","shock",1,"11:00:00","13:50:47","X",NA,0.456005931784479,0.456005931784479,0.2988136431043,0.104794859120119,0.171428571428571,0.121951219512195,0.241379310344828,1.4032260910842,1.53543845320777,1.26102592276335,1.00355851627148,1.5167821700332,0.902125964702297,0.924159767247982,0.811125273966959,1.23730635851925,1.21332474293459,1.37068003947077,65,39,26,33,19,14,1200,0.576460481099656,0.142857142857143,1.27412129815875,NA,1.27412129815875,0.969764168969543,1.04012092333148,8,5,3,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/female",20230225,32,20,12,NA,NA,NA,0.119428090832633,NA,"riddha",FALSE,0.167711721669334,0.17578846056625,0.744158963048072
8,"dgrp26","female","operant_place","green","M","shock",1,"11:00:00","13:50:47","L","B",0.999876421156698,0.999876421156698,0,0.000123578843302027,1,1,NA,0.00900245170574339,0.0180049034114868,0,0,NA,0,0,0,NA,NA,NA,1,0,1,NA,NA,NA,1200,0,NA,0.00393961303775791,NA,0.00393961303775791,NA,0.00393961303775791,1,1,0,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/female",20230225,NA,NA,NA,NA,NA,NA,NA,NA,"riddha",FALSE,0.711582211041554,0.71965894993847,NA
33,"dgrp26","female","operant_place","green","R","shock",2,"11:00:00","13:50:47","L","B",0.187098368759268,0.187098368759268,0.762110726643599,0.0160652496292635,-0.176470588235294,-0.230769230769231,0,0.493900100449814,0.734371781488445,0.266578439952854,0.781300762326534,0.380430623801692,0.517093252837959,0.517093252837959,NA,0.288311863574934,0.371273220407678,0.208783998909745,18,10,8,12,7,5,1200,0.333907056798623,-0.090909090909091,1.59285910322275,NA,1.59285910322275,1.24338635792567,1.23078905813176,12,7,5,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/female",20230225,6,3,3,NA,NA,NA,0.230769230769231,NA,"riddha",FALSE,0.101195841355876,0.0931191024589597,-1.27232242994123
34,"dgrp26","female","operant_place","green","L","shock",2,"11:00:00","13:50:47","L","G",0.475407810182897,0.475407810182897,0.1951309935739,0.122343054869006,0.076923076923077,-0.0232558139534883,0.2,1.493185178178,1.5946158254833,1.38161499481175,1.12326191804985,1.64033462339347,0.994401023359958,1.14659553682077,0.897743645593832,1.50057830020195,1.54469850048898,1.38092186229478,72,39,33,33,18,15,1200,0.41530524505589,0.125,1.87359931795767,NA,1.87359931795767,1.33603198112502,1.83806661280105,17,9,8,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/female",20230225,39,21,18,NA,NA,NA,0.223255813953488,NA,"riddha",FALSE,0.187113600067752,0.195190338964669,1.64510441075464
35,"dgrp26","female","operant_place","green","M","shock",2,"11:00:00","13:50:47","R","B",0.19389520514088,0.19389520514088,0.324641621354424,0.301161641127039,0.192307692307692,0.12,0.259259259259259,1.10675672161941,1.03797299737171,1.17451032802554,1.00109085326412,1.10462105047542,0.84352737995112,0.839176313546336,0.907072247462425,0.904581918310674,0.856910912813927,0.924251409737248,43,34,9,16,13,3,1200,0.275624461670973,0.428571428571428,1.0032638900326,NA,1.0032638900326,0.87971784265969,0.93073432463068,8,5,3,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/female",20230225,27,21,6,NA,NA,NA,0.139259259259259,NA,"riddha",FALSE,0.0943990049742645,0.0863222660773483,1.90230693684809
36,"dgrp26","female","operant_place","green","R","shock",2,"11:00:00","13:50:47","R","G",0.0659911023232823,0.0659911023232823,0.643227879387049,0.165719228868018,-0.272727272727273,-0.555555555555556,-0.076923076923077,0.765957266675343,0.745874847658152,0.77557694384579,1.38420032448966,0.698779873032355,0.892086166274983,0.892086166274983,NA,0.617927564525628,0.575922890615444,0.664605380746186,21,14,7,7,4,3,1200,0.344797936371453,0.333333333333333,1.0550448418893,NA,1.0550448418893,1.12917919867941,0.604111521548821,4,2,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/female",20230225,14,10,4,NA,NA,NA,0.478632478632479,NA,"riddha",FALSE,0.222303107791862,0.214226368894946,0.955122323096766
37,"dgrp26","female","operant_place","green","L","shock",2,"11:00:00","13:50:47","M","B",0.122837370242215,0.122837370242215,0.508279782501236,0.247652001977262,-0.257142857142857,-0.157894736842105,-0.375,0.892447350938446,0.915815372398399,0.888815864834206,1.5881447284405,0.738401531444747,1.04587665147121,1.04587665147121,NA,0.631489145579167,0.569329538855874,0.669625453222306,32,22,10,16,11,5,1200,0.355670103092784,0.555555555555556,1.34140018092904,NA,1.34140018092904,1.10920154430456,1.18965081365748,10,7,3,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/female",20230225,16,11,5,NA,NA,NA,0.217105263157895,NA,"riddha",FALSE,0.16545683987293,0.157380100976014,-0.409051398279444
38,"dgrp26","female","operant_place","green","M","shock",2,"11:00:00","13:50:47","M","G",0.311665842807711,0.311665842807711,0.144463667820069,0.431043005437469,0.397590361445783,0.297297297297297,0.478260869565217,1.67162949953548,1.52645961043133,1.81984428296522,1.43746368211293,1.59162987843259,1.13254266033509,1.10281725920541,1.3540565148334,1.21370178155073,1.26139365672005,1.16807017995638,75,49,26,29,18,11,1200,0.226139294926913,0.384615384615385,1.75684137897641,NA,1.75684137897641,1.38075696128417,1.35345447326383,15,9,6,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/female",20230225,46,31,15,NA,NA,NA,0.18096357226792,NA,"riddha",FALSE,0.0233716326925669,0.0314483715894832,1.19855315312945
39,"dgrp26","female","operant_place","green","R","shock",2,"11:00:00","13:50:47","M","B",0.15608007909046,0.15608007909046,0.72256549678695,0.041893227879387,0.0476190476190475,0.166666666666667,-0.111111111111111,0.80577331854478,0.877407569890168,0.708332289823811,1.00890345484775,0.710246287798974,0.943204153597439,0.943204153597439,NA,0.552637562760627,0.567341085627845,0.531857606162756,22,16,6,12,8,4,1200,0.31931330472103,-0.25,1.21555461234532,NA,1.21555461234532,0.944500886392735,1.15028649195482,9,5,4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/female",20230225,10,8,2,NA,NA,NA,0.277777777777778,NA,"riddha",FALSE,0.132214131024685,0.124137392127768,-0.321726838786691
40,"dgrp26","female","operant_place","green","L","shock",2,"11:00:00","13:50:47","M","B",0,0,1,0,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,1,1,0,NA,NA,NA,1200,0,NA,0,NA,0,NA,0,1,1,0,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/female",20230225,NA,NA,NA,NA,NA,NA,NA,NA,"riddha",FALSE,0.288294210115144,0.280217471218228,NA
9,"dgrp26","male","operant_place","green","R","shock",1,"11:00:00","13:50:47","L","B",0.46218487394958,0.46218487394958,0.181908057340583,0.210578348986653,0.440860215053763,0.5,0.365853658536585,1.77714427349814,1.96248416929425,1.58996671188428,1.05348144757066,2.24135466382405,0.828216738941718,0.85657107090033,0.781557937732159,1.82461689569594,1.90313702195338,1.54193474509465,81,57,24,41,31,10,1200,0.448453608247423,0.04,2.96452540151634,NA,2.96452540151634,1.26271809797946,2.71969316502228,25,16,9,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/male",20230225,40,26,14,NA,NA,NA,0.134146341463415,NA,"riddha",FALSE,0.173890663834435,0.165813924937519,1.73506298292017
10,"dgrp26","male","operant_place","green","L","shock",1,"11:00:00","13:50:47","M","B",0.243079584775087,0.243079584775087,0.342560553633218,0.284478497281265,0.207547169811321,0.241379310344828,0.166666666666667,2.00225415869986,2.13571452039812,1.85227063870026,2.08500642072978,1.77062947916353,1.95347646076697,1.95347646076697,NA,1.31384315960004,1.50600177782559,1.2241241653516,94,63,31,44,29,15,1200,0.171969045571797,0.3,2.57995746752167,NA,2.57995746752167,2.81857759625429,1.76388690908035,21,15,6,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/male",20230225,50,34,16,NA,NA,NA,0.074712643678161,NA,"riddha",FALSE,0.0452146253400579,0.0532913642369741,0.921908002498605
11,"dgrp26","male","operant_place","green","M","shock",1,"11:00:00","13:50:47","L","B",0.290781018289669,0.290781018289669,0.422763222936233,0.168561542263964,-0.333333333333333,-0.0270270270270271,-0.609756097560976,1.54674862169948,1.46513348253591,1.6119569430516,1.45597388861056,1.52094847771349,1.21325828875044,1.23646761003271,0.923413460963081,1.168639428863,1.12546679410679,1.22898554272225,65,44,21,25,16,9,1200,0.390369733447979,-0.6,2.35731399183969,NA,2.35731399183969,1.22627473427548,2.31649901240868,22,14,8,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/male",20230225,40,28,12,NA,NA,NA,0.582729070533949,NA,"riddha",FALSE,0.0024868081745244,0.00558993072239183,1.16014202361808
12,"dgrp26","male","operant_place","green","R","shock",1,"11:00:00","13:50:47","R","G",0.151878398418191,0.151878398418191,0.145328719723183,0.617152743450321,0.0357142857142858,0,0.1,1.23453260059281,1.50348300066996,0.968901482560937,1.23873389373625,1.17697183584453,1.12097352320015,1.12097352320015,NA,0.769662605382185,1.12370036210431,0.463272524338329,52,41,11,28,23,5,1200,0.266552020636285,-0.294117647058823,2.20150264592371,NA,2.20150264592371,1.58021446589292,1.28413349277482,19,13,6,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp26_shock","dgrp26_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230225/csv/dgrp26_shock/male",20230225,24,18,6,NA,NA,NA,0.1,NA,"riddha",FALSE,0.136415811696954,0.14449255059387,-0.838959637022628
